word,han,ham,hun,hende
formår,1.105795224822888,-0.37178743733373903,1.9727466144042851,0.0
fornemme,-1.0500854170271858,0.0,0.0,0.0
fornemmede,2.559029068617888,0.0,2.812875985312876,0.0
fornemmer,1.1207749685672865,-0.09444342912184962,3.261691534294654,0.0
fornemmes,0.0,0.0,0.0,5.103786046726419
fornyede,0.0,2.6655665109110713,0.0,0.0
fornyer,2.008982731698616,0.0,0.0,0.0
fornyes,0.0,2.0237126247386765,0.0,0.0
fornægte,1.8295142438870677,3.7641787995791813,0.0,0.0
fornægtede,3.248262349856697,4.067365058566927,0.0,0.0
fornægter,1.5012387744700335,3.2817526503348886,0.0,0.0
fornærme,0.0,3.096349427003526,0.0,0.0
fornærmet,1.3958782588122072,0.0,0.0,0.0
forpagter,2.3767075118239336,0.0,0.0,0.0
forpligtede,0.6226883705787254,0.0,0.0,0.0
forpligter,-0.1796581019462118,1.600855773918643,0.0,0.0
forråde,0.0,4.629377870295625,0.0,0.0
forråder,1.1727347074979972,4.051860872030963,0.0,3.648498814119576
forrådt,0.7897424552418917,1.8771091505468014,0.0,0.0
forrådte,1.2066362591736788,3.392615243146698,0.0,0.0
forsage,0.0,1.9236291661816942,0.0,0.0
forsaget,0.0,4.562686495796953,0.0,0.0
forsamlede,2.3767075118239336,3.464074207128843,0.0,0.0
forsikre,0.5308808213256027,3.564157665685826,0.0,0.0
forsikrede,0.0,4.3620158003348015,0.0,0.0
forsikrer,1.6294931099937124,3.1223249134067865,0.0,4.798404397175236
forsikret,2.0890254393721523,0.0,0.0,0.0
forskrækket,1.6035176235904518,0.0,0.0,0.0
forskånet,1.6835603312639882,0.0,0.0,0.0
forslår,0.0,3.464074207128843,0.0,0.0
forsone,0.0,2.6167763467416396,0.0,0.0
forsonede,1.7705717082536176,2.1647912229985824,0.0,0.0
forsones,0.0,2.1059507229756487,0.0,0.0
forsonet,0.0,1.6359470937299132,0.0,0.0
forspilde,0.0,0.0,0.0,5.663401834661841
forstod,1.9382819178665085,1.7728856446760504,3.465094510374384,2.4681358754327745
forstyrre,0.0,1.5504249202917513,0.0,0.0
forstyrrede,0.0,2.525804568535913,0.0,0.0
forstyrrer,0.0,1.4271922798678032,0.0,0.0
forstå,-0.605977046337582,1.5800019376354373,0.15869549412339687,1.0588568440676682
forståelig,0.0,1.384632665449007,0.0,0.0
forstået,0.047495943714565385,0.7983904023982623,0.0,0.0
forstår,1.3969204683906509,1.2803143593696247,1.6254495771013493,0.18380512089829362
forstærker,1.8658818880579426,0.0,0.0,0.0
forsvandt,2.1699945019058196,2.7465355734447385,0.0,2.630855587985134
forsvare,-0.026225555004394392,1.7542883208604607,1.3262336503587036,3.1426857321771298
forsvarede,2.998395728401734,2.2940029544785885,0.0,5.068694726915148
forsvarer,2.616187482457837,1.2186475279747457,0.0,4.909630032285461
forsvinde,0.5575490684077641,1.3572336912608929,0.0,2.3401659944693973
forsvinder,1.3182422911692357,-0.36697973576563575,0.0,1.7145648561109788
forsyne,0.0,3.715388635409749,0.0,0.0
forsyner,3.321169120664785,3.715388635409749,0.0,0.0
forsætter,2.8309627841015295,0.0,0.0,0.0
forsøge,-1.3009986416918775,0.0,0.0,0.0
forsøger,1.3752589716094714,0.21133386830788603,2.268185847594129,1.5997312796245553
forsøgt,-0.9475288287020937,0.0,0.0,2.2213824584794306
forsøgte,2.205800918268236,0.9577926977561094,3.0146446770423525,0.0
forsømte,1.8658818880579426,0.0,0.0,0.0
forsørge,0.0,2.799097903535594,0.0,6.585390587650634
fortalt,0.5157905756020127,2.360842972604439,2.2512420332212164,4.154705492029272
fortalte,2.6611028105690915,2.5628458402162617,3.069100407091338,3.815111077208351
fortegn,-0.40967453254818387,0.0,0.0,0.0
fortjene,0.0,1.0661789343304724,0.0,0.0
fortjener,1.9313096933803982,0.0,1.6743309863093954,0.0
fortjent,0.0,0.0,0.030611997549676546,1.1539168988081578
fortjente,2.222556831996675,1.2304819856217488,3.287333964907992,0.0
fortolker,2.519808355464607,0.0,0.0,0.0
fortrak,3.8807849086002077,0.0,0.0,0.0
fortryder,1.98724274506221,0.0,0.0,0.0
fortrængte,2.271346996166107,0.0,0.0,0.0
fortrød,2.761553332729362,0.0,2.7277181769725694,0.0
fortsatte,2.71011930229204,0.4301901676104758,2.7747242193484998,0.0
fortsætte,-0.021187760974437177,0.6607138262223081,0.0,2.0491112375389773
fortsætter,2.584753959856324,-0.06554896312213469,1.5858379080559442,1.3228484481945346
fortvivlet,-0.31641703906160107,0.0,0.0,0.0
fortælle,-0.09711500763663256,2.434365619676994,0.513406852997088,2.860487185877685
fortæller,2.253106411557939,2.080219466638323,2.0399303271453295,2.792861440106916
fortælles,-0.3941435905173069,1.7918353934557125,0.2651684342858454,3.6910584285383727
foruden,-0.07045880998121988,0.0,0.0,0.0
forudsagde,3.1876377280402624,0.0,3.036019536627086,0.0
forudsagt,1.4126853771285883,1.9892264486675075,0.0,0.0
forudsat,0.0,0.0,4.31695338208915,0.0
forudse,1.438437873231003,0.0,0.0,0.0
forudser,3.1876377280402624,0.0,0.0,0.0
forudset,1.241727578984949,0.0,0.0,0.0
forudsige,0.0,2.525804568535913,0.0,0.0
forudsiger,2.797440092062886,0.0,0.0,0.0
forudsiges,0.0,0.0,5.520926186415086,0.0
forudsætter,0.23012666730646894,1.3174933626113787,0.0,0.0
forvalte,0.0,0.7413178586369377,0.0,0.0
forvalter,0.0,0.7560240060266331,0.0,0.0
forvandle,-0.046126709321689316,1.446705094091385,0.0,0.0
forvandlede,2.0752321172398167,0.0,2.3290790339348044,4.550996223861396
forvandledes,4.0143163012247305,0.0,0.0,0.0
forvandler,0.9018597533625978,0.0,0.0,0.0
forvandles,1.8170917238885107,1.5181640580735298,0.0,0.0
forvandlet,-0.624564942105673,1.155948933759182,0.0,2.544346345075851
forveksler,0.0,3.263403511666692,4.221643202284826,5.344948103543307
forvente,-1.3896472544582934,0.7963317295147261,0.6559591314647495,0.0
forventede,1.623662189682919,1.9000986687715,3.0814819107038436,0.0
forventedes,0.0,3.3587136914710167,0.0,0.0
forventer,1.6391085686931541,1.714874352319584,1.979966862377772,0.0
forventes,0.0,1.3174933626113787,2.9688802337894575,0.0
forventet,0.0,0.5987037514380957,0.0,0.0
forvirrede,0.43079736276862013,0.0,0.0,0.0
forvirret,-0.19675253530551204,0.0,0.0,0.0
forvise,3.8807849086002077,0.0,0.0,0.0
forviste,0.0,5.661298784465062,0.0,0.0
forvoldte,4.573932089160153,0.0,0.0,0.0
forære,2.0890254393721523,3.5818572427852264,0.0,4.564789545993731
fotograferede,3.8807849086002077,0.0,0.0,0.0
fragtet,0.0,3.715388635409749,0.0,0.0
frasagde,2.964494176726052,0.0,0.0,0.0
frasige,0.0,2.6167763467416396,0.0,0.0
fratage,0.0,2.716859805298622,0.0,0.0
fratager,0.9904131507040428,2.7709270265688977,0.0,0.0
frataget,2.0482034448518975,2.4424229595968616,0.0,5.217114732033422
fratog,3.1876377280402624,0.0,0.0,0.0
fravriste,0.0,4.562686495796953,0.0,0.0
fravælge,0.0,3.4100069858585673,0.0,0.0
frelse,-1.2316330798059907,0.47477282390514247,0.0,0.0
frelser,0.3123796079541457,0.37809505572707386,0.0,0.2624150702674691
frelseren,-1.197509033969863,0.0,0.0,0.0
frelses,-1.0536890245304844,3.0294099443284166,0.0,0.0
frelst,0.30423463946019097,0.88077571099911,0.0,1.1705608336476694
frelste,2.5392264413217083,1.7294731517407367,0.0,2.7124054549492413
frembringer,1.241727578984949,0.0,0.0,0.0
fremdrage,2.271346996166107,0.0,0.0,0.0
fremdrog,3.8807849086002077,0.0,0.0,0.0
fremfor,0.0,0.8092685205454454,0.0,0.0
fremføre,2.559029068617888,0.0,0.0,0.0
fremfører,3.8807849086002077,0.0,0.0,0.0
fremføres,0.0,4.968151603905118,0.0,0.0
fremhæve,-0.35332159599705204,0.0,1.6922847899259912,2.8155896911844724
fremhævede,2.998395728401734,0.0,0.0,0.0
fremhæver,2.451318375615108,0.0,2.3568585980418804,4.732926467795729
fremhæves,0.6619090837320067,0.0,0.0,0.0
fremhævet,0.5665989039276816,1.6539655992325915,0.0,0.0
fremkalder,0.0,0.0,3.1538025722834693,0.0
fremkaldte,2.271346996166107,0.0,0.0,5.440258283347631
fremkommer,2.271346996166107,0.0,0.0,0.0
fremlægger,1.8658818880579426,0.0,0.0,0.0
fremmede,0.0,-0.39431358246667136,0.0,0.0
fremmer,0.860360022455845,0.0,0.0,0.0
fremstille,0.8362624708767844,1.9236291661816942,0.0,4.005173758058309
fremstillede,1.9348747595448943,0.0,0.0,0.0
fremstiller,0.9904131507040428,2.7709270265688977,0.0,0.0
fremstilles,2.4697979348899453,0.0,0.0,0.0
fremstillet,0.0,1.6182475166305124,0.0,0.0
fremstod,2.271346996166107,0.0,0.0,0.0
fremstår,1.9753661208996312,0.8655082388683214,0.0,0.0
fremsætte,0.0,4.275004423345172,0.0,0.0
fremsætter,2.7821726199320977,0.0,0.0,0.0
fremtræde,0.0,4.275004423345172,0.0,0.0
fremtræder,3.1876377280402624,0.0,0.0,0.0
fremvise,0.0,2.483244954117117,0.0,0.0
fremviser,2.008982731698616,0.0,4.054589117621659,0.0
fri,-3.06088858858539,0.0,0.0,0.8011698791560792
frigive,0.0,4.562686495796953,0.0,0.0
frigjorde,3.475319800492043,0.0,0.0,0.0
frigjort,0.0,2.0237126247386765,0.0,0.0
frigør,2.008982731698616,0.0,0.0,0.0
friste,-0.051040724124118225,2.9822361202361045,0.0,0.0
fristede,2.3953996448360857,4.399057072015151,0.0,4.4656986433495005
frister,1.510541167132347,3.2910550429972023,0.0,0.0
fristes,1.1239445433285655,0.0,0.0,0.0
fristet,1.350068722780913,0.3579938764059867,0.0,0.0
fritage,0.0,3.715388635409749,0.0,0.0
frustreret,1.3752589716094716,0.0,0.0,0.0
frygt,0.0,-1.9788243882303012,0.0,0.0
frygte,-1.1181151292776275,2.0486931077071184,0.0,0.0
frygtede,2.697014811591791,1.769478486354436,3.4208653575325148,0.0
frygter,1.1108037497675072,3.26861185677383,0.0,0.0
frygtet,1.1727347074979972,0.0,0.0,0.0
fryse,0.0,0.0,0.0,4.484746838320195
fryser,0.0,0.0,3.0086205624389715,0.0
frøs,1.8013433669203718,0.0,4.945562041511525,0.0
fuldende,1.1399448846750064,0.0,0.0,0.0
fuldendte,0.8127319734665903,0.0,0.0,0.0
fuldføre,0.0,1.7900977735571715,0.0,0.0
fuldfører,0.0,0.0,5.2332441139633055,0.0
fuldført,1.018584027670739,0.0,0.0,0.0
fuldførte,1.8658818880579426,0.0,4.604635454540931,0.0
fulgt,0.19503534749519877,3.533693841406604,0.0,0.0
fulgte,1.6330080521011567,3.992006200205817,2.2233272054173576,2.4993342462886354
fulgtes,0.9811964955991189,3.803164246292135,3.026802881522162,0.0
fundamentalt,0.39954481926451557,0.0,0.0,0.0
funderede,2.494490547480317,0.0,0.0,0.0
funderet,0.0,2.6167763467416396,0.0,0.0
fundet,0.07190266209157478,1.670094981162475,1.201218316140463,1.631376036838999
fungerede,0.9630141765159282,0.0,3.0086205624389715,0.0
fungerer,-0.6625098736697965,0.0,0.0,0.0
fylde,-1.255013528450054,0.9309654555229652,-0.30801943119512093,2.4247233824974606
fylder,0.9716508742485198,1.9637073897491049,0.0,2.148131996739838
fyldes,-0.9025314627713579,2.5827305053319223,0.0,0.0
fyldt,-1.0916291726758505,0.8066677388453879,0.0,0.0
fyldte,1.3550562642919521,2.3246399239404782,2.3020503615468857,2.326742974137257
fyldtes,2.6280219401048397,0.0,4.268163217919718,0.0
fyr,0.0,1.1726624147329228,0.0,0.0
fyre,0.7897424552418917,1.8771091505468014,0.0,0.0
fyrer,0.0,2.9532485833628526,0.0,0.0
fyres,2.8691839969217274,0.0,0.0,0.0
fyret,0.0,1.3174933626113787,0.0,0.0
få,-0.7926045163650277,1.9434208045272636,-1.2727267747502402,2.0478027038444604
fået,-0.1461411723840504,1.38515691185682,-0.5282830224090586,1.2881690594093678
får,1.3317947859725265,1.5698535699622085,1.945924587982446,1.622310506304602
fås,0.0,3.464074207128843,0.0,0.0
fælde,-0.33872279657589915,2.94586847606523,0.0,0.0
fældede,3.475319800492043,4.339542944482743,0.0,0.0
fælder,2.3168093702428645,0.0,0.0,0.0
fældet,1.0774245276936725,0.0,0.0,0.0
fængsle,0.0,3.464074207128843,0.0,0.0
fængslede,1.1081961863604264,2.195562881665336,0.0,0.0
fængslet,0.31595810315624995,0.0,0.0,0.0
færdedes,3.1876377280402624,0.0,0.0,0.0
færdes,0.9630141765159285,0.9517685831527283,0.0,0.0
fæstede,0.0,4.275004423345172,0.0,0.0
fæstet,4.1684669810519885,0.0,0.0,0.0
fór,3.1239219136541547,2.6531439909125143,2.225089320410757,0.0
føde,-1.2564830364294144,1.2171780199953859,2.041886317988997,0.0
føder,0.3254368471107937,1.4128035424157035,3.875120629810111,0.0
fødes,0.9030711405488948,0.9608184186726464,0.3096201968566793,0.0
fødselsdag,0.0,0.0,0.9190949016925094,0.0
født,-0.35757511155510857,-0.7171273991865242,0.0,0.0
fødte,0.0,3.0133525074325576,5.259446486357329,3.0154555576293367
fødtes,2.681367920810132,1.3708393433166712,0.0,4.145531115753231
føje,0.0,2.0237126247386765,0.0,0.0
føjede,3.1270131062238273,4.4375233528429465,0.0,4.909630032285461
føjer,2.164737261107849,1.1726624147329228,0.0,0.0
føjet,0.0,0.0,0.0,4.07928173021203
føle,-1.613304812465907,-1.2190852977209425,1.1254487540170812,0.8624592941556721
føler,1.6757477915271946,-0.2932424085383217,1.986753122062131,1.0951550027783477
føles,-1.4519338846651617,0.0,0.0,0.0
følg,0.0,2.2846425117190248,0.0,0.0
følge,-1.7620082944295639,3.5558351374220267,0.0,2.217833208968289
følger,0.9453724252797392,3.1789794582420132,-0.7225932555015255,2.4801531874367915
følges,1.3319909913609562,3.460811561494027,0.0,0.0
følt,0.5545505654115074,0.5433049720483072,0.0,0.0
følte,2.6574358253111328,1.1201339284528837,3.687811531505117,1.5922406078953977
føltes,0.0,2.050380871820838,0.0,3.4387782831375073
føre,-0.8941280519749785,2.3904632206661507,0.0,2.562465307658327
fører,0.8494442075788489,2.2369154953340966,0.0,2.4089175823262727
føres,0.8482386619235002,0.5493109961085192,0.0,0.0
ført,0.3873122508288814,2.06246561103591,0.0,1.9467856255763052
førte,1.967545541834443,3.670097876229586,1.0174196542034948,2.140724555461976
ga,2.964494176726052,0.0,5.010100562649096,0.0
gaar,3.475319800492043,0.0,0.0,0.0
gad,1.3595106146413325,1.6359470937299132,1.207892423228156,0.0
gal,-0.33872279657589915,0.0,0.0,0.0
garantere,0.0,2.8887100622252815,0.0,0.0
garanterede,0.0,0.0,0.0,6.6442310876735675
garanterer,1.438437873231003,0.0,0.0,0.0
garanteret,0.0,2.483244954117117,2.748337464175305,0.0
gav,2.9021094363047513,3.287685854893696,2.3671546992941446,3.7316216573695136
gave,-1.3400212655062198,0.0,0.0,0.0
gavne,0.0,2.347112779792537,0.0,0.0
gavnede,0.0,2.8887100622252815,0.0,0.0
gavner,0.0,1.5753224719134784,0.0,2.963719883230148
gemme,0.22365415280085138,1.5341643994199712,2.2692605387238944,0.0
gemmer,0.979363314517458,0.45729209738826715,1.820996896114565,0.0
gemt,-0.7118064951810238,1.87963759690016,0.0,0.0
gemte,1.5640151806142053,2.0917660879836926,3.6096215665372484,2.787016318740416
genbrugte,3.8807849086002077,0.0,0.0,0.0
genere,0.0,0.0,0.0,5.257936726553677
generede,0.0,4.968151603905118,0.0,0.0
generer,0.0,3.263403511666692,0.0,0.0
genfandt,3.475319800492043,3.8695393152370072,4.827779005855141,0.0
genfinde,0.0,2.134938259848901,0.0,0.0
genfinder,0.0,2.260101402802907,0.0,0.0
genfindes,2.964494176726052,0.0,0.0,0.0
genfortæller,1.5781998156061616,0.0,0.0,0.0
genfødte,0.0,3.3587136914710167,0.0,0.0
gengav,0.0,4.649697872786582,0.0,0.0
gengiver,1.8883547439100015,0.0,0.0,0.0
gengivet,0.0,1.6723147379007879,0.0,0.0
gengældt,0.0,0.0,3.0086205624389715,0.0
genkende,-0.7515139447761365,3.4928531716788864,1.699557549255071,1.7242501618454424
genkendelig,0.8127319734665903,1.9000986687715,0.0,0.0
genkender,1.1616848713114125,4.342286430428494,3.2072912572344556,3.519665942276608
genkendes,0.0,2.5702563311067466,0.0,0.0
genkendt,0.0,3.50181453511169,3.361441937061714,0.0
genkendte,1.241727578984949,4.8680681453481345,2.881868856799828,4.410638866166473
gennemborede,2.271346996166107,3.3587136914710167,0.0,0.0
gennembrød,2.494490547480317,0.0,0.0,0.0
gennemføre,0.36923946976918665,1.4566061650740965,0.0,0.0
gennemfører,1.8658818880579426,0.0,0.0,0.0
gennemført,1.1399448846750064,0.0,0.0,0.0
gennemførte,2.3767075118239336,0.0,0.0,0.0
gennemgik,1.7407187451039368,0.0,3.7863251310269797,0.0
gennemgår,2.2385571733431164,2.9204587605398618,3.1855512705980495,0.0
gennemlevede,3.1876377280402624,0.0,0.0,0.0
gennemlevet,0.0,2.483244954117117,0.0,0.0
gennemskue,0.0,0.0,0.0,2.8450035763907655
gennemskuet,0.0,2.525804568535913,0.0,4.607349160412527
gennemtrænge,0.0,2.8887100622252815,0.0,0.0
genopbygge,1.6835603312639882,2.7709270265688977,0.0,0.0
genoplive,0.0,3.0222414548498038,0.0,5.103786046726419
genoplivet,2.271346996166107,0.0,0.0,0.0
genoprette,0.0,2.268469652473424,0.0,0.0
genoprettede,1.8013433669203718,0.0,0.0,0.0
genoprettes,0.0,2.0237126247386765,0.0,0.0
genopstod,3.069854692383879,0.0,0.0,0.0
genopstå,0.0,2.6408738983207,0.0,0.0
genopstået,0.0,2.8280854404088465,0.0,0.0
genoptage,0.0,3.263403511666692,0.0,0.0
genoptaget,2.0890254393721523,0.0,0.0,0.0
gense,0.0,2.525804568535913,0.0,5.300496340972472
genskabe,1.4604167799497783,0.0,0.0,0.0
genskaber,2.0890254393721523,0.0,0.0,0.0
genskabt,1.5781998156061616,2.6655665109110713,0.0,0.0
genskabte,2.271346996166107,0.0,0.0,0.0
genså,0.0,4.562686495796953,0.0,0.0
gentage,-0.22185845643658827,0.8655082388683214,0.0,0.0
gentager,2.1836414157470014,0.0,0.0,0.0
gentog,2.572452088950029,0.0,4.1072328511070815,0.0
genvandt,2.494490547480317,0.0,0.0,0.0
genvinder,3.107595020366726,0.0,0.0,0.0
genåbnede,4.573932089160153,0.0,0.0,0.0
gi,0.2044842366931312,1.5149944833122508,0.0,1.987101162754765
gider,0.8568817580795202,0.6914854848890618,0.0,2.0798828962057314
gift,-1.0572796926612127,0.030087002643696927,0.9883266932618303,0.0
gifte,1.1562054055467867,2.6490372089598613,2.5086646109098845,5.7114110538482015
giftede,0.0,0.0,0.0,5.17789401888014
gifter,1.8658818880579426,0.0,3.9114882739809858,5.727940355799412
giftes,0.0,0.0,0.0,4.053963922227741
giftet,0.0,0.0,0.0,5.344948103543307
gik,2.516634757117065,1.653120290644641,2.2345501289149863,1.6782128590661185
gir,2.798979738248479,2.682373629227453,0.0,0.0
giv,-1.2564830364294144,2.8266159324294864,0.0,1.9124282507521098
give,0.03677677947103612,2.435802854507256,-2.208076275754312,2.8070489236147957
givende,0.0,1.4869115145694254,0.0,0.0
giver,1.8779259585507881,2.1446321529967927,1.755798195648317,2.55486342872122
gives,-0.9944124146009439,1.2969270850299017,-0.0474183173460107,1.0758865839124705
givet,0.1213305018166683,2.4397986688357665,-0.13564820525433446,2.8594588729057384
gi’r,0.0,0.0,0.0,0.0
gjaldt,-0.561866347890109,1.6241126360829103,0.0,0.0
gjorde,2.9543439521315227,2.1505945654523138,2.6638667049860363,2.4118063156568175
gjort,0.5572234945810235,1.7255592524196004,-0.42971636617264053,2.303026447519941
gled,0.0,2.799097903535594,3.7573375941537277,0.0
gledet,0.0,2.8280854404088465,0.0,0.0
glemme,-0.1081991379640668,1.4899931811068337,0.14564777873092122,2.367564968657512
glemmer,0.8362624708767846,0.5373348050618038,1.9655781249256725,1.0094414845043178
glemt,0.01405817808723749,1.2349562660166697,0.11375441495496733,1.9302064967733938
glemte,2.2005779252778996,1.6785067081487093,2.9244284712186235,0.0
glide,0.19190545448627097,0.0,0.0,0.0
glider,0.6519587528788385,1.7393254481837481,0.0,0.0
glæde,-2.0063602473583586,-1.0525249446779719,0.0,-0.9168905018566703
glædede,2.661544632143483,2.2825742586549658,2.835348841164935,3.958653742423416
glæder,1.195724225722696,1.756997825130827,0.8434353388473689,0.0
gløder,0.0,2.260101402802907,0.0,0.0
gnaver,0.0,2.4032022464435805,0.0,0.0
godhed,-2.19570988769235,0.0,0.0,0.0
godkender,0.0,4.1572213876887885,0.0,0.0
godkendt,1.6835603312639882,0.0,0.0,0.0
godtager,0.0,0.0,4.1346318252951955,0.0
godtog,0.0,0.0,5.520926186415086,0.0
grave,-0.7193727355643397,0.0,0.0,0.0
gravede,2.8691839969217274,1.8771091505468014,0.0,0.0
graver,1.8439029813391674,1.8326573879759673,0.0,0.0
gravet,1.482889635801837,0.0,0.0,0.0
gravid,0.0,0.0,1.185816471528956,0.0
gravlagt,0.0,3.263403511666692,0.0,0.0
greb,1.4063495586795025,2.3113946971904578,2.065661583482655,0.0
grebet,0.04997195859760468,2.0928500989299508,0.48614043208654717,2.708057622013138
gribe,-0.1853887766551968,1.5951250992096582,0.0684581400397912,1.1917630412982725
griber,2.0491341103448506,1.6778857829502436,1.9429782930084316,2.1499924623927575
gribes,0.43079736276862013,0.8250168775135844,0.0,0.0
grine,0.0,2.8887100622252815,0.0,0.0
griner,1.0774245276936725,3.0810819548727375,3.816178094176661,0.0
groede,0.0,3.176392134677062,0.0,0.0
gror,0.36923946976918665,0.0,0.0,2.8450035763907655
grundede,0.0,0.0,3.9804811454679374,0.0
grunder,1.482889635801837,0.0,0.0,0.0
grundlagde,2.2385571733431164,0.0,0.0,0.0
grundlægges,0.0,3.715388635409749,0.0,0.0
græd,2.472984342259353,1.1180040021950584,3.4625380539330823,3.1995485940716732
græde,0.0,0.0,1.7254369972428916,3.5418890790613182
grædende,0.29726597014409745,0.0,0.0,0.0
græder,2.1563456034716,0.8765886846448935,3.6806550657613575,2.5526681684133434
grænser,-1.849314874373367,0.0,0.0,0.0
guide,0.0,2.2273115799799164,0.0,0.0
gå,-0.7383569843732704,1.5150632803952815,-1.3553384254756797,1.5025675311709075
gået,-0.4135807875152488,1.3669330883496063,0.7847277380205908,1.5025675311709075
går,1.4526071548618642,1.3545544537365857,1.3513829772000945,1.658938375806298
gælde,0.0,0.7413178586369377,0.0,0.0
gælder,-2.391148256441254,0.711121459405921,0.0,0.7777630307402706
gæstede,3.1876377280402624,0.0,0.0,0.0
gætte,0.26986699595598296,0.6640865107009474,0.0,0.0
gør,2.0019887180159404,1.4080529396571058,1.7395205186601663,1.6978380623056653
gøre,-0.3426915014742642,1.693097203887594,-0.9361424451664796,1.5370891730410174
gøres,-0.788923798525455,-0.10702221132870993,0.15807029872947823,0.0
ha,0.25644397562384247,0.0,0.0,3.202211711491157
hade,-1.249113806322866,1.6300123582100987,0.0,0.0
hadede,0.6821117910495262,3.848920028034272,0.0,0.0
hader,1.3458678382375457,2.266180448879289,0.0,1.9498297679575334
hadet,-0.6355540636812681,1.144959812183587,0.0,0.0
haft,-0.03906453307740273,0.8071401054106191,0.9769224356644823,0.0
halse,2.271346996166107,0.0,0.0,0.0
haltede,3.1876377280402624,0.0,0.0,0.0
hamle,2.0890254393721523,0.0,0.0,0.0
handle,-0.897287612265347,1.1063698149137178,-0.23797558746219458,0.0
handlede,1.5535072030157904,1.5800019376354373,1.0341642314772967,0.0
handler,-0.564648850844736,0.38163924620026807,-0.5471907122139782,1.0461178182902384
hang,3.1537361763645806,2.483244954117117,1.1388995517412046,0.0
har,1.7674879962317955,0.8561587464326136,2.011229176945848,0.6796433243565942
hastede,0.0,3.8695393152370072,0.0,0.0
havde,2.712095580247086,0.8990714322906213,3.1189630388213683,1.2376467191086127
have,0.1360464004304749,1.4159562066008773,0.1937784381991726,1.3170833394576538
haver,0.936345929433767,0.0,0.0,0.0
havnede,3.1876377280402624,0.0,0.0,0.0
havner,0.5485803984250036,0.0,0.0,0.0
havnet,0.2834726480117614,0.0,0.0,0.0
hed,2.576123501977188,0.2790999339363236,2.623633985674348,1.6674973452529929
hedde,0.0,0.0,1.8921506563708554,0.0
hedder,0.9978936344132928,0.8565949128018954,2.274366932798469,0.4532328548905093
hede,0.5308808213256027,0.0,0.0,0.0
helbrede,0.1336365463622954,3.0773012320328315,0.0,2.3862571016696648
helbreder,2.6696946365054073,3.299228238184837,0.0,0.0
helbredes,0.6036401756080308,0.0,0.0,0.0
helbredt,1.0257525171493518,2.461425906722477,0.0,1.7097571545428756
hele,-3.666013291948674,-3.677258885311874,0.0,0.0
heler,2.008982731698616,0.0,0.0,0.0
hellige,-2.5688953120014677,-1.4815286166965582,0.0,0.0
helliget,0.47958752693805196,0.0,0.0,0.0
helst,-0.9927753064590447,-1.8513187602094483,-0.8930790695913148,0.23022583166716643
helt,-4.843422452200356,0.0,0.0,0.0
hengav,1.482889635801837,2.5702563311067466,3.52849602172488,4.6518009229833615
hengive,0.723784487450094,2.504298363314949,0.0,0.0
henne,0.2172232624705611,0.20597766910736098,0.0,0.0
henrette,0.24319874887382176,3.4100069858585673,0.0,0.0
henrettes,2.5929306202935694,0.0,0.0,0.0
henrettet,1.065376189177498,1.2364521526082526,0.0,0.0
hente,-1.4422250705382007,2.41773034700649,0.0,2.8252985053114332
hentede,2.7821726199320977,3.1763921346770623,3.9114882739809858,3.648498814119576
henter,1.229893121337946,1.9117947085346911,2.5823523267010438,0.0
hentes,1.6294931099937124,0.0,0.0,0.0
hentet,0.0,1.3986189074237472,1.6637114174819352,0.0
hentydede,2.6280219401048397,0.0,0.0,0.0
hentyder,2.526239245794897,0.0,0.0,0.0
henvende,0.0,3.263403511666692,0.0,3.3990379544879934
henvender,1.9678810560130642,3.0552477513179737,3.5615023181930496,2.738897070396218
henvendt,1.0475715645439914,2.134938259848901,0.0,4.216482851725516
henvendte,2.7413506254118425,2.4424229595968616,4.093809830774941,4.5239675514734765
henvise,0.0,1.4566061650740965,0.0,0.0
henviser,2.3767075118239336,2.525804568535913,2.6731140429377174,2.410124583076308
henvises,0.0,1.9977371383354159,0.0,0.0
henvist,0.6226883705787254,1.7100550658836353,0.0,0.0
henviste,2.559029068617888,2.9532485833628526,0.0,0.0
herske,0.3206862443521961,0.0,0.0,0.0
herskede,2.222556831996675,0.0,0.0,0.0
hersker,2.1239417044783804,0.0,0.0,0.0
hev,2.271346996166107,4.051860872030962,0.0,0.0
hevet,0.0,2.4424229595968616,0.0,0.0
hilse,0.2172232624705611,2.914027870209571,0.0,3.3861345496520854
hilser,0.8011711510655142,2.5816850269303693,0.0,0.0
hilsner,0.0,3.464074207128843,0.0,0.0
hilst,0.0,2.7709270265688977,0.0,4.852471618445512
hilste,2.222556831996675,2.6167763467416396,0.0,4.005173758058309
hindre,-0.35332159599705204,2.525804568535913,0.0,0.0
hindrer,0.0,1.7900977735571715,0.0,0.0
hinsides,0.17948293448771407,0.0,0.0,0.0
hive,0.0,2.2435721008516967,0.0,0.0
hiver,2.008982731698616,2.808667354551745,0.0,0.0
hjalp,2.6700553218113914,3.5510855841184727,2.5840344128840287,4.326378522548733
hjemme,0.0,0.0,-0.12922107240848313,0.0
hjerter,-1.7387097495334045,0.0,0.0,0.0
hjulpet,0.5178087397582498,2.926931275045479,0.0,4.246335814875197
hjælp,-3.3670076731676386,-1.5864937973027835,0.0,0.0
hjælpe,-0.1564012397819447,2.6400332089059066,-0.4621701110223792,3.8998132424004823
hjælper,1.5569976079555587,2.2825742586549658,1.1866902155775532,3.473145926641715
