,word,frequency,han,ham,hun,hende
805,formilde,6,0.0,5.363092757374514,0.0,0.0
806,formode,14,1.8811511044692797,0.0,0.0,0.0
807,formoder,9,2.1913060327731193,0.0,0.0,0.0
808,formulerede,47,2.348491616295532,0.0,2.4523962729145152,0.0
809,formulerer,69,1.4537070896423399,0.0,0.0,0.0
810,formuleret,74,0.2851362123673199,0.0,0.0,0.0
811,formåede,52,2.7173991286698977,0.0,2.3513001560431466,0.0
812,formår,329,1.8542436515493552,1.3288521192221188,2.085981679678224,0.0
813,fornemme,137,0.0,0.8413041803254738,0.0,0.0
814,fornemmede,29,3.0136649448130717,0.0,0.0,0.0
815,fornemmer,227,1.4624407696110946,1.9486501489623385,2.8191083947254465,0.0
816,forny,46,0.0,1.9399164689935835,0.0,0.0
817,fornyede,24,1.4111474752235438,0.0,0.0,0.0
818,fornyer,25,2.063472661263234,0.0,0.0,0.0
819,fornyes,33,1.0628407809553282,0.0,0.0,0.0
820,fornyet,104,0.0,1.8077446958851004,0.0,0.0
821,fornægte,98,1.593469032017499,3.9359764017343686,0.0,0.0
822,fornægtede,45,3.0851239087952163,4.0413369173921945,0.0,0.0
823,fornægter,62,0.4460665791799567,4.333473340193356,0.0,3.366417387730698
824,fornærmer,7,2.643291156516176,0.0,0.0,5.5636419650669175
825,fornærmet,54,1.698829547675325,1.779573818918404,0.0,3.5205680675579565
826,forpagter,2,3.2029069444515987,0.0,0.0,0.0
827,forrest,66,0.3696936003953829,0.0,0.0,0.0
828,forresten,18,1.6988295476753248,0.0,0.0,0.0
829,forråde,79,0.0,4.8648459158153825,0.0,0.0
830,forråder,49,1.7959932961289728,4.073962144708272,0.0,0.0
831,forrådt,70,0.3125351865554342,3.1013296589007235,0.0,0.0
832,forrådte,34,1.7559879615152734,4.439421918202736,0.0,0.0
833,forsage,31,0.0,2.9959691432428976,0.0,0.0
834,forsikrer,32,2.915224871999818,2.3028219626829523,0.0,5.430110572442395
835,forsikret,11,0.0,0.0,0.0,5.11165684132386
836,forskansede,2,3.896054125011544,0.0,0.0,0.0
837,forskanset,9,2.39197672823527,0.0,0.0,0.0
838,forskrækket,39,0.8050116716532284,1.984368231564417,3.904648601826203,0.0
839,forsonede,10,2.286616212577444,3.4659727724886324,0.0,0.0
840,forsonet,27,0.0,3.1658681800382946,0.0,0.0
841,forstod,435,2.4319820628489697,1.7589545317156683,3.4323748240459286,2.1136544192353304
842,forstyrre,57,0.0,1.6742133032605775,0.0,0.0
843,forstyrrede,15,1.7559879615152734,0.0,0.0,0.0
844,forstyrrer,67,1.4831209748486334,2.950159607211603,0.0,0.0
845,forstyrres,26,2.4297170562181174,0.0,0.0,0.0
846,forstå,2017,-0.474853226619931,0.8476041769319314,-0.22784772636027345,0.0
847,forstået,495,0.5658357128079696,0.646579984051049,1.1805659931929444,0.0
848,forstår,1389,1.363917484407959,1.2905110758237794,2.3477452287302234,2.204826751278864
849,forstås,215,-0.10672324368506612,0.0,0.0,0.0
850,forstærker,10,0.0,0.0,0.0,5.206967021128185
851,forsvandt,159,1.5810465120189412,0.6809615302502943,3.006707008620245,3.115102959449792
852,forsvare,108,0.5910006039022911,1.7703571638134799,0.0,2.818204231893087
853,forsvarede,15,2.979763393137389,0.0,0.0,0.0
854,forsvarer,56,2.3556090840643957,3.12950053586742,2.2771921838894245,4.870494784506972
855,forsvaret,12,0.0,3.2836512156946784,3.817637224836573,0.0
856,forsvinde,177,-0.5925822447205956,1.973068676310484,0.0,0.0
857,forsvinder,309,1.3984084494461142,0.7059628324557117,0.5468016610376618,0.0
858,forsætter,30,2.2538263897544533,0.0,0.0,0.0
859,forsøge,563,-1.7458529459265697,-0.5664963860153804,-0.032510376873485125,1.1744978626241722
860,forsøger,886,1.60801881303223,0.3670072442929896,1.460609041370308,1.4148543123725967
861,forsøgt,172,-0.5582931712419635,0.0,0.0,0.0
862,forsøgte,194,2.0293933476103714,1.1938468869792955,2.8264451847893013,0.0
863,forsømte,29,2.3205177642531254,0.0,0.0,0.0
864,forsørge,31,0.0,0.0,0.0,6.272789486973304
865,fortaber,32,1.123465402771763,0.0,0.0,0.0
866,fortale,5,2.979763393137389,0.0,4.693105962190472,0.0
867,fortalt,713,0.20301666074894428,2.229671081047337,-0.2808653475341909,3.2287279849575112
868,fortalte,987,2.6483340315500383,2.5607429879739034,3.5489842693933946,3.60859005605351
869,fortjener,160,1.9865116201271056,0.0,1.908094719952135,0.0
870,fortjent,516,-0.5755846683520244,0.0,0.03914561203295022,0.0
871,fortjente,25,1.3703254807032887,0.0,0.0,0.0
872,fortolker,24,1.4111474752235438,0.0,0.0,0.0
873,fortrudt,22,2.1913060327731193,0.0,0.0,0.0
874,fortryde,40,1.5446788678480663,0.0,0.0,0.0
875,fortryder,63,2.8439618519783263,1.6254231390911458,0.0,0.0
876,fortrængte,7,2.643291156516176,0.0,0.0,0.0
877,fortrød,38,3.5165645033066406,0.0,4.051252076018078,0.0
878,fortsatte,118,2.4297170562181174,0.0,3.8329046969673617,3.3351648442265938
879,fortsætte,180,0.7390537038614309,1.9184102637726204,0.0,0.0
880,fortsætter,365,2.5814667745078377,0.4286188242438225,2.215367801881086,0.0
881,fortyndede,1,4.589201305571491,0.0,0.0,0.0
882,fortælle,1974,0.1313213283793485,2.5696328270338267,0.3186075939373834,3.248382431176143
883,fortæller,3366,2.209124526695513,1.99579692738804,1.9107437281237118,2.814069553823147
884,fortælles,446,0.4325528600132342,1.0522936319890004,0.0,3.891900169296663
885,forudsagde,13,2.643291156516176,0.0,0.0,0.0
886,forudsagt,66,1.033853244082076,1.5200626234333194,0.0,0.0
887,forudser,16,2.5097597638916542,0.0,0.0,0.0
888,forudsiger,45,2.125348064981321,0.0,2.4523962729145152,0.0
889,forudså,9,2.8844532133330643,0.0,0.0,0.0
890,foruroliget,5,0.0,0.0,0.0,5.9001142016881305
891,forvalte,102,0.6573756728471636,1.1435850521984072,0.0,0.0
892,forvaltede,4,3.2029069444515987,0.0,0.0,0.0
893,forvandle,132,-0.2936006170148813,1.984368231564417,0.0,0.0
894,forvandlede,42,2.6432911565161765,3.12950053586742,2.5648742563412057,0.0
895,forvandler,93,1.8376659925295409,2.3238753718807845,0.0,2.9662573318522267
896,forvandles,109,0.9782833929272652,2.1576399528384544,0.0,0.0
897,forvandlet,127,0.4148140356758524,0.0,0.0,0.0
898,forvekslede,1,0.0,5.768557865482679,0.0,0.0
899,forveksler,13,2.0242519481099532,0.0,0.0,0.0
900,forvekslet,12,2.104294655783489,3.2836512156946784,0.0,0.0
901,forvente,252,-0.9714803254440384,1.8173141469012517,0.7418622436090461,1.9488704831067032
902,forventede,107,1.8255812533144689,1.7521748447302896,2.286160853872185,0.0
903,forventer,276,1.666039724852334,2.6222527334493133,1.769944381471318,0.0
904,forventes,66,0.39954656354506396,2.6775154121243627,0.0,3.3198973720958054
905,forventninger,523,-1.6930654413245168,0.0,0.0,0.0
906,forvilde,8,0.0,3.6891163238028426,0.0,0.0
907,forvildet,32,0.0,2.3028219626829523,0.0,0.0
908,forvise,5,0.0,4.159119953048578,0.0,0.0
909,forvisse,10,0.0,3.4659727724886324,0.0,0.0
910,forårsage,9,2.39197672823527,0.0,0.0,0.0
911,forårsager,10,2.979763393137389,0.0,0.0,0.0
912,forårsaget,15,0.0,3.0605076643804683,0.0,0.0
913,forære,32,0.0,0.0,0.0,4.736963391882449
914,forærede,5,2.979763393137389,0.0,0.0,0.0
915,foræret,58,0.0,0.0,2.9352480446380995,0.0
916,forøgede,1,4.589201305571491,0.0,0.0,0.0
917,fotograferede,4,3.2029069444515987,0.0,0.0,0.0
918,fotograferet,10,0.0,0.0,0.0,5.206967021128185
919,fragter,2,0.0,5.768557865482679,0.0,0.0
920,fragtet,4,0.0,4.382263504362788,0.0,0.0
921,frasagde,2,3.896054125011544,0.0,0.0,0.0
922,frastødt,4,0.0,0.0,0.0,6.123257753002339
923,fratage,15,0.0,0.0,0.0,5.494649093579966
924,fratager,16,0.0,2.9959691432428976,0.0,0.0
925,frataget,22,0.0,2.6775154121243627,0.0,0.0
926,fratog,4,3.2029069444515987,4.382263504362788,0.0,0.0
927,fravalgte,3,3.4905890169033795,0.0,0.0,0.0
928,frelse,994,-0.4031730293901569,-0.4765794379743363,0.0,1.2644148106652158
929,frelser,798,0.13137170748210733,0.9540533234545641,0.0,1.4422846035987482
930,frelseren,140,0.3195038558715276,0.0,0.0,0.0
931,frelses,105,0.0,3.7581091952897943,2.2771921838894245,0.0
932,frelst,304,1.2841477844622369,1.7703571638134799,0.0,2.4127391237849225
933,frelste,59,2.2538263897544533,3.027717841557477,0.0,3.38241772907714
934,fremfører,9,0.0,0.0,0.0,5.312327536786012
935,fremførte,2,0.0,0.0,5.609396694064628,0.0
936,fremgår,79,0.0,1.399110013015657,0.0,0.0
937,fremhæve,65,0.0,1.594170595587041,0.0,0.0
938,fremhævede,14,1.9501439759562311,0.0,3.6634865450093153,5.5636419650669175
939,fremhæver,108,2.7402834225034858,0.0,1.6204126475003542,4.7733310360533245
940,fremhæves,38,0.0,0.0,2.638982228494928,3.845990467992584
941,fremhævet,28,1.2569967953962855,0.0,0.0,0.0
942,fremkalder,29,1.2219054755850156,0.0,2.9352480446380995,0.0
943,fremkomme,11,2.1913060327731193,0.0,0.0,0.0
944,fremkommer,8,2.5097597638916542,0.0,0.0,0.0
945,fremlægger,2,3.896054125011544,5.075410684922733,0.0,0.0
946,fremmedes,16,0.0,0.0,0.0,4.736963391882449
947,fremprovokerede,1,4.589201305571491,0.0,0.0,0.0
948,fremstille,25,0.0,3.242829221174423,0.0,0.0
949,fremstiller,20,2.979763393137389,3.871437880596797,0.0,0.0
950,fremstilles,22,2.1913060327731193,0.0,0.0,0.0
951,fremstår,34,1.0628407809553282,0.0,2.7761833500084125,0.0
952,fremsætter,7,2.643291156516176,0.0,0.0,0.0
953,fremtræder,14,2.643291156516176,0.0,0.0,0.0
954,fri,1433,0.0,-1.5210526559684894,0.0,0.0
955,friede,14,2.574298285029225,0.0,0.0,4.8015019130200205
956,frier,11,3.2899183214412284,0.0,0.0,5.11165684132386
957,frigive,5,0.0,4.159119953048578,0.0,0.0
958,frigøre,21,0.0,2.724035427759256,0.0,0.0
959,friste,42,0.0,3.822647716427365,0.0,0.0
960,fristede,25,2.063472661263234,3.6482943292825873,0.0,0.0
961,frister,64,1.4981588522131737,3.776127700792472,0.0,0.0
962,fristes,152,2.050227434513213,0.744677344636402,0.0,0.0
963,fritage,2,0.0,5.075410684922733,0.0,0.0
964,frygte,347,-1.2996766527613912,1.6714393763778526,0.0,0.0
965,frygtede,65,1.801108396795743,2.2873177761469865,2.821303785288882,0.0
966,frygter,241,1.6610892196924778,1.8849343345762304,2.195776792403916,2.0164906707816823
967,fryser,34,2.104294655783489,0.0,0.0,3.9260331756661206
968,frøs,13,3.410546309229844,0.0,0.0,0.0
969,fuldendte,15,1.8811511044692797,3.0605076643804683,0.0,0.0
970,fuldføre,42,0.8515316872881211,0.0,0.0,0.0
971,fuldførte,4,3.2029069444515987,0.0,0.0,0.0
972,fuldkomne,192,-0.694002423166499,0.0,0.0,0.0
973,fulgt,252,-0.2470806013799885,3.928008232085192,0.7731147871131504,1.980123026610808
974,fulgte,356,1.7531907568942122,4.01515926412707,2.0314488006579743,1.629019127721531
975,fulgtes,79,1.8291913655385683,4.394842286569649,0.0,0.0
976,funderede,4,0.0,0.0,4.916249513504684,0.0
977,fundet,888,-0.6026438164660304,1.6753250321132684,0.19440802071289887,0.7082690796506107
978,fungere,88,0.0,1.268748195152413,0.0,0.0
979,fungerede,7,3.336438337076121,0.0,0.0,0.0
980,fylde,714,-1.9942079165872757,1.3823732206601331,0.0,0.0
981,fylder,645,-0.4937546501043924,0.0,0.0,2.6497397097605586
982,fyldes,188,1.1339367026390583,1.2146809738821376,1.0555198024640875,0.0
983,fyldt,1031,-0.7521755504369941,0.8971846387199304,0.4503413948500998,0.5587373456796468
984,fyldte,211,1.6352384448937936,2.4961412736864483,1.6438329217084529,2.8508411612061098
985,fyldtes,10,2.286616212577444,0.0,0.0,0.0
986,fyrede,7,2.643291156516176,0.0,0.0,0.0
987,fyrer,6,0.0,3.976798396254624,0.0,0.0
988,fyres,5,2.979763393137389,4.159119953048578,0.0,0.0
989,fyret,44,0.8050116716532284,0.0,0.0,0.0
990,få,8345,-1.041890994799229,1.7402144893952636,-0.5325212300720807,1.809466942264561
991,fået,3025,0.003246822379271063,1.4621882445096217,0.2285123360025226,1.6868350037810855
992,får,9650,1.3962588627297932,1.719949312583262,1.854335333069391,1.4161875775308683
993,fælde,125,-0.28599601762966204,1.9919728309496367,0.0,0.0
994,fældede,9,3.085123908795216,3.5713332881464592,0.0,0.0
995,fælder,55,0.5638496148363402,0.0,0.0,0.0
996,fængsles,6,2.7974418363434346,0.0,0.0,0.0
997,færdedes,35,3.085123908795216,2.1850389270265684,0.0,0.0
998,færdes,148,2.0634726612632344,0.7579225713864228,0.0,0.0
999,færdiggjorde,3,3.4905890169033795,0.0,0.0,0.0
1000,fæstne,12,0.0,3.2836512156946784,0.0,0.0
1001,fæstnet,22,0.0,3.370662592684308,0.0,0.0
1002,fór,41,2.237826048408012,3.4171826083192007,3.2580214369011515,0.0
1003,føde,469,0.0,1.5448572820465358,0.0,0.0
1004,føder,57,0.0,1.7081148549362593,4.439325441414374,3.4491091035758115
1005,fødes,320,-1.1976960757952182,1.0802727727840806,0.0,1.7226547327555233
1006,født,1513,-0.9644040656173238,-0.1905126138142995,-1.0428209657922949,0.0
1007,fødte,72,0.9782833929272652,2.5631050609466186,5.17653261176835,0.0
1008,fødtes,26,2.0242519481099532,2.5104613274611967,0.0,0.0
1009,føje,33,0.0,0.0,0.0,4.706191733215697
1010,føjede,9,3.085123908795216,0.0,0.0,0.0
1011,føjer,65,2.5967711408812835,2.272050304016198,0.0,0.0
1012,føle,854,-0.7860771021126755,-0.9930149033213772,0.0,0.0
1013,føler,1186,1.5488647257807444,0.6310801669126969,1.99174474923906,1.1193114470568808
1014,føles,349,-0.5897693033439809,0.0,0.0,0.0
1015,følg,128,0.0,2.5586106713587795,0.0,0.0
1016,følge,1444,-0.3909747810400577,3.716905302731672,0.4060770561388716,1.8362288469507384
1017,følger,1081,1.642043702166056,3.023637128572141,0.9043811731068212,2.111389412604478
1018,følges,198,1.0876559500750522,2.9601596905461864,0.0,2.2162472893977383
1019,følt,164,1.0926937441050093,0.0,2.295210689392103,0.0
1020,følte,326,2.691061432784863,0.6717448751453703,3.7706802417488032,1.719591943224977
1021,føltes,55,0.0,1.7612246802502074,0.0,0.0
1022,føre,440,-0.4012312812072466,2.244462347497369,0.0,2.5191195273434945
1023,fører,541,0.8570413430990909,2.3046618896049598,1.614872467124739,2.311055082856405
1024,føres,96,0.7180002946635985,0.0,0.0,0.0
1025,ført,232,1.075525940482644,2.100731820566575,0.0,0.0
1026,førte,144,2.0172832787938595,3.1013296589007235,1.3327305750485732,3.232885995106176
1027,gad,132,1.2859843322695381,0.0,1.3898889888885215,0.0
1028,gal,65,0.3696936003953829,0.0,0.0,0.0
1029,garanterede,3,0.0,0.0,0.0,7.509552114122231
1030,garanteret,48,0.0,0.0,2.431342863716683,0.0
1031,gav,1953,2.8453551920393316,3.4781680455824513,2.6751307426112385,4.008432707433188
1032,gave,1289,-2.597699714840142,-0.3197308662608433,0.0,0.0
1033,gavne,9,0.0,4.264480468706404,0.0,0.0
1034,gavnede,6,0.0,0.0,0.0,5.717792644894176
1035,gavner,31,2.4491351420752188,2.242197340866517,0.0,0.0
1036,gemme,241,0.0,1.6700552931119144,0.0,0.0
1037,gemmer,279,0.3335885957532665,0.12665079454456485,1.3537839842464054,1.8676450431841167
1038,gemte,113,2.2597087596575203,2.139782335438448,4.0600627057002345,3.880776584078
1039,genetableret,3,0.0,4.669945576814569,0.0,0.0
1040,genfinde,29,0.0,3.0944092160561496,0.0,0.0
1041,genfinder,11,2.1913060327731193,3.370662592684308,0.0,0.0
1042,genforenes,4,3.896054125011544,0.0,0.0,0.0
1043,genfortæller,9,2.286616212577444,0.0,0.0,0.0
1044,genfødt,92,-0.005918544563100316,0.0,0.0,0.0
1045,gengiver,28,1.1880039239093343,0.0,0.0,0.0
1046,gengældte,1,0.0,0.0,6.3025438746245745,0.0
1047,genindsat,7,0.0,3.822647716427365,0.0,0.0
1048,genkende,279,0.0,3.741121108793157,0.6641892052908283,0.0
1049,genkender,201,1.3653379391922498,4.020601018913017,3.301824059559544,2.2062472060631557
1050,genkendes,15,1.8811511044692797,3.7536548449404137,0.0,0.0
1051,genkendt,50,1.7559879615152734,3.446170145192453,0.0,0.0
1052,genkendte,57,1.93244439885683,4.669945576814569,3.8689305192241235,3.4665008462876807
1053,gennemborede,7,2.643291156516176,0.0,0.0,0.0
1054,gennemførte,4,3.2029069444515987,0.0,0.0,0.0
1055,gennemgik,12,2.7974418363434346,0.0,3.817637224836573,0.0
1056,gennemgår,11,2.8844532133330643,0.0,0.0,0.0
1057,gennemskuet,38,0.0,2.1309717057562927,0.0,0.0
1058,genoplivede,1,4.589201305571491,0.0,0.0,0.0
1059,genopstod,22,2.1913060327731193,0.0,0.0,0.0
1060,genopstå,25,1.3703254807032887,0.0,0.0,0.0
1061,genopstået,5,2.979763393137389,0.0,0.0,0.0
1062,genopstår,24,3.0205853876576443,0.0,0.0,0.0
1063,genoptager,4,0.0,0.0,4.916249513504684,0.0
1064,genskaber,5,2.979763393137389,0.0,0.0,0.0
1065,genskabte,6,3.4905890169033795,0.0,0.0,0.0
1066,genspejler,6,0.0,3.976798396254624,0.0,0.0
1067,genspejles,2,0.0,5.075410684922733,0.0,0.0
1068,gentage,102,0.0,1.1338288772530427,0.0,0.0
1069,gentager,121,1.3703254807032887,0.9402441281803772,1.4742301373222726,0.0
1070,gentaget,75,0.9516151458451036,0.0,1.9718105343382424,3.1788187738358995
1071,gentagne,47,0.0,0.0,2.4107235765139468,0.0
1072,gentog,45,2.8400014507622307,2.6330636495535287,3.8601968392553694,0.0
1073,genvandt,2,3.896054125011544,0.0,0.0,0.0
1074,gerning,239,-0.9598747793237302,0.0,0.0,0.0
1075,gi,28,0.0,1.5344513608854191,0.0,0.0
1076,gider,289,0.2953230576743128,0.7815324370255565,0.0,1.829379505105164
1077,gift,205,0.6236375332153136,0.0,2.049298029816617,3.2563062693142744
1078,gifte,71,0.0,2.604490277109473,0.0,5.038631706308972
1079,giftede,17,2.854600250183384,0.0,4.162477711128304,5.369485950625959
1080,giftes,44,0.0,1.984368231564417,0.0,4.82397476887208
1081,giftet,16,0.0,0.0,3.5299551523847925,0.0
1082,gik,3299,2.351682179758212,1.8048765529271589,2.3546109190371936,1.7053211681692242
1083,gir,57,1.8811511044692797,1.6742133032605775,0.0,0.0
1084,giv,500,0.0,2.1672246907514414,0.0,3.0209157443900914
1085,give,5427,-0.006102182429744285,2.3249764914635027,-0.6906548861750306,2.838741073612852
1086,giver,5842,2.0230560822460726,2.391482425940933,0.9944468985212658,2.7659849407567743
1087,gives,442,-0.8112212839137009,1.8722126727737625,0.0,1.4159823440770951
1088,givet,2448,-0.22986985036387916,2.6632846373056536,-0.12596519374489515,3.2782676230889813
1089,gjaldt,156,0.0,2.658222209189684,0.0,2.4533063087739233
1090,gjorde,2873,2.9578609010444112,2.2476843230827757,2.2191433340817905,2.1733886050840803
1091,gjort,2864,0.5427159684280939,1.7792309421792314,-0.06632918280904718,1.92913641705288
1092,gled,49,0.0,2.5698847479319973,0.0,3.617731816011605
1093,gledet,16,0.0,0.0,0.0,4.736963391882449
1094,glemme,479,-1.6113078684712006,1.8706337844340344,0.10203470058188363,1.3090429400795407
1095,glemmer,718,1.4315147780479776,1.1227942825293338,1.5026296118439708,1.6110255626735182
1096,glemt,542,-0.3416690200559037,1.0608310911694951,-0.014620812122709872,1.1923874273749469
1097,glemte,165,1.6506274458574468,1.3259066089923621,2.7761833500084125,2.3737536770719694
1098,glide,54,0.0,0.0,2.2771921838894245,0.0
1099,glider,80,0.8756292388671817,1.3618386182184254,0.0,0.0
1100,glæde,4981,-2.562675931110049,-1.1601758198846504,0.0,-0.33547230311925297
1101,glædede,70,2.5379306408583497,2.213209803993265,2.74719581313516,0.0
1102,glæder,548,0.9129006336644137,0.14634704452028896,1.3734802342221295,1.194194112599896
1103,gnaver,22,1.4981588522131737,0.0,0.0,4.418509660763915
1104,gnider,5,2.979763393137389,0.0,0.0,0.0
1105,godkendes,2,3.896054125011544,0.0,0.0,0.0
1106,godt,11532,-4.7828326554026805,0.0,0.0,0.0
1107,godtager,6,2.7974418363434346,0.0,0.0,0.0
1108,grave,194,-0.704103519153003,0.0,0.0,2.2162472893977383
1109,gravede,24,2.104294655783489,0.0,0.0,0.0
1110,graver,70,2.7244167013285447,1.505877988441363,0.0,0.0
1111,greb,252,2.0475993121069442,2.4284481758003613,1.4583567881659825,3.070830135771804
1112,grebet,249,0.6613049509870533,0.2312235984641418,0.0,0.0
1113,gribe,447,-1.5155919268434956,1.8609892104039127,0.0,0.0
1114,griber,402,2.2303353766788545,1.8515473185434932,2.0978512552336084,2.61171231417132
1115,gribes,92,0.7605599090823946,1.2467692884336379,0.0,0.0
1116,grine,95,0.0,1.8973568545747876,0.0,0.0
1117,griner,58,0.0,1.7081148549362593,0.0,3.4491091035758115
1118,groede,17,0.0,2.935344521426462,0.0,0.0
1119,grundlagde,13,3.633689860544053,0.0,4.430741697722984,0.0
1120,grundlagt,15,0.0,2.824118886316238,0.0,0.0
1121,græd,170,1.8311406838946185,1.1386950669042155,3.282118988480212,2.879689315543768
1122,græde,269,0.3407060635221306,0.0,0.6677542714553243,1.8747625109529813
1123,grædende,76,0.0,0.0,1.9330960221575524,0.0
1124,græder,366,1.9337948379547012,1.2413492209642991,3.3847731425402947,1.5960491084839608
1125,gå,6604,-0.5334551992502167,1.7114527870681941,-0.13578942410306952,1.445912264835998
1126,gået,1529,-0.1086782785208693,1.0706782813903195,-0.3412458585230984,1.7820531128487138
1127,går,8223,1.6633491076599154,1.5531569422592255,1.3435649172142836,1.3805019040616855
1128,gælder,1482,-2.718001009193249,1.1694057518201502,0.0,1.3009620880256023
1129,gæst,192,-0.7240046734702978,0.0,0.0,0.0
1130,gæstede,6,0.0,0.0,4.510784405396519,0.0
1131,gæster,234,-0.8914376177705017,0.0,0.0,0.0
1132,gætte,97,0.014490327068106634,0.0,0.0,0.0
1133,gætter,55,1.2569967953962855,0.0,2.97033936444937,0.0
1134,gør,10090,2.080722382334632,1.3033318418606303,2.022460284138122,1.1068548100907345
1135,gøre,8849,-0.2812275029104573,1.862519583669298,-0.0939412373524222,1.9015243625095049
1136,gøres,373,0.0,-0.16633633013690927,0.0,0.0
1137,ha,95,-0.694002423166499,1.8716484978645804,1.7124873264465306,0.0
1138,hade,190,0.0,1.4918917464666233,0.9272654669404088,2.1342737064380657
1139,hadede,34,2.161453069623438,4.188107489921831,4.3856212624425135,3.983191589506069
1140,hader,170,1.045347623507811,1.308413451544845,0.0,0.0
1141,hadet,115,-0.1643888855348751,1.014967674376314,0.0,0.0
1142,haft,1075,0.24354231506848284,0.7297516944197265,0.7041219156261991,0.5248357940039654
1143,hakke,13,0.0,3.2036085080211416,0.0,0.0
1144,hakker,8,2.5097597638916542,0.0,0.0,0.0
1145,hakket,11,0.0,0.0,3.904648601826203,0.0
1146,hale,35,0.0,2.1850389270265684,0.0,0.0
1147,haltede,5,2.979763393137389,0.0,0.0,0.0
1148,halter,18,1.6988295476753248,0.0,0.0,0.0
1149,handle,727,-1.3175220130814018,0.9604468354978968,-0.2973266245882629,0.0
1150,handlede,366,1.631006951336564,2.6991378761375286,1.4985228298913174,1.6069187807208647
1151,handler,4834,-0.2312870211218471,0.8108684172758567,-1.0828938095302991,-0.9744978587007525
1152,hang,222,3.0783442218098367,3.004937813225658,0.0,0.0
1153,har,52649,1.8836492605405264,0.9539260857974602,2.013580291743275,0.5870408574366429
1154,has,7,0.0,3.822647716427365,0.0,0.0
1155,hastede,7,2.643291156516176,0.0,0.0,0.0
1156,haster,24,1.4111474752235438,0.0,0.0,0.0
1157,hav,268,0.0,0.1481569997655285,0.0,0.0
1158,havde,12942,2.7688986310758166,1.2033612685804351,3.1328582939471445,1.5355883002480382
1159,have,8993,-0.2018396867216978,1.3874165783655212,0.37206859914302176,1.1736117305325142
1160,havner,42,2.4609695997222216,2.0308882471993104,2.5648742563412057,0.0
1161,hed,385,1.9067636803260055,1.3282623226848211,1.639104780512507,0.0
1162,hedde,95,1.0628407809553282,0.0,0.0,0.0
1163,hedder,1261,0.762811317162852,0.5207821961428803,1.506753329027833,0.0
1164,heddet,11,2.104294655783489,3.2836512156946784,0.0,0.0
1165,hede,43,0.0,2.007357749789116,2.5413437589310117,0.0
1166,hejste,2,0.0,5.075410684922733,0.0,0.0
1167,hel,673,-1.9314198219872067,0.0,0.0,0.0
1168,helbrede,256,0.0,3.3975356109354045,0.0,3.059088317895121
1169,helbreder,215,2.7928228904871406,3.0277178415574784,0.0,0.0
1170,helbredt,254,0.6264851858278255,2.393628410641133,0.0,1.9373980819444665
1171,held,157,-0.4859725096623375,0.0,0.0,0.0
1172,hele,8610,-4.48291094712125,-2.610407206650116,0.0,0.0
1173,heller,2871,0.0,0.0,-1.6626544159876018,0.0
1174,helligede,3,3.4905890169033795,0.0,0.0,0.0
1175,helst,1404,-1.5797118335885725,-1.4989675623454934,0.0,0.0
1176,hengav,5,2.979763393137389,4.159119953048578,0.0,0.0
1177,henledte,3,0.0,0.0,5.897078766516409,0.0
1178,henne,177,0.7825388158011699,1.268748195152413,0.0,0.0
1179,henrette,16,0.0,2.9959691432428976,0.0,0.0
1180,henrettede,11,0.0,3.370662592684308,0.0,0.0
1181,henrettet,116,1.764426830161138,2.3841676021369045,1.5318592501589092,0.0
1182,hente,420,-1.4605321496604684,2.8968782405986664,0.0,3.657043236226493
1183,hentede,47,2.818495245541267,3.864320412827933,3.1455434534744606,0.0
1184,henter,143,1.2150325962972537,1.883563532442452,2.705231614036128,2.5259454924138947
1185,hentes,34,0.0,2.242197340866517,0.0,0.0
1186,hentet,166,0.575825805883056,2.042864438246026,0.0,3.0907115063256327
1187,hentydede,1,0.0,0.0,6.3025438746245745,0.0
1188,hentyder,32,2.7329033152058635,0.0,0.0,0.0
1189,henvende,68,0.3696936003953829,2.935344521426462,0.0,0.0
1190,henvender,112,2.0679270116126145,2.8418184634156387,2.682657291997589,2.791053242827136
1191,henvendt,57,0.5287582950250702,1.7081148549362593,2.2421008640781546,0.0
1192,henvendte,19,3.436521795633104,2.824118886316238,4.051252076018078,0.0
1193,henvise,53,0.0,1.7982659519305566,0.0,0.0
1194,henviser,83,2.7353100552364285,0.0,0.0,0.0
1195,henviste,19,3.2542002388391493,2.824118886316238,0.0,0.0
1196,herlighed,597,-1.883144988929411,0.0,0.0,0.0
1197,herske,106,-0.08362752889041672,1.7888762115807175,0.0,0.0
1198,herskede,32,1.8166125833317084,0.0,0.0,0.0
1199,hersker,168,1.0511447411921369,0.0,0.0,0.0
1200,hev,12,2.104294655783489,0.0,3.817637224836573,0.0
1201,hevet,28,0.0,2.4363533553074745,0.0,4.177347603947027
1202,hilse,65,0.0,2.272050304016198,3.499183493718039,0.0
1203,hilser,71,2.5237460058663936,2.1990251690013083,0.0,0.0
1204,hilste,22,0.0,4.019358010673419,4.265661947363534,5.067205078753028
1205,hindre,77,0.0,2.0922571935756022,0.0,3.140104261655209
1206,hindrede,6,0.0,3.976798396254624,0.0,6.410939825454121
1207,hindrer,44,0.8050116716532284,0.0,0.0,0.0
1208,hive,60,0.4948567433493889,2.7728255919286875,0.0,0.0
1209,hiver,54,2.1913060327731193,2.859836968918317,0.0,0.0
