word,han,ham,hun,hende
bar,2.321359161021317,3.0060194790963988,3.0937183856098747,3.137575815301851
bare,-3.1687049027802576,0.0,0.0,0.0
be,0.6771783001433435,0.0,0.0,0.0
bebo,0.0,5.075410684922733,0.0,0.0
bebrejde,0.0,3.0605076643804683,0.0,0.0
bebrejdede,3.6729105736973344,4.159119953048578,0.0,7.286408562808021
bebrejder,3.0252257672141467,3.799117219017171,0.0,3.748351998428668
bebudede,0.0,0.0,0.0,6.12325775300234
bed,-0.7338086735669186,1.831842247464161,0.9795338954861658,2.1865421349838225
bede,-1.0662075848004957,2.775736802136146,0.0,1.4486781156420812
beder,2.1947517659387406,3.0810061859288096,2.019943020088704,2.0919713267473763
bedrager,0.0,1.7432061747475291,0.0,3.4842004233870814
bedraget,1.6187868400017884,0.0,0.0,0.0
bedrevet,0.0,0.0,0.0,5.02464546433423
bedriver,2.2866162125774436,0.0,0.0,0.0
bedste,0.0,0.0,-1.0421751795250984,0.0
bedt,-0.4828426166534097,2.999099036251825,1.2304999523996747,1.7443610113373862
befalede,3.1011242501416567,3.720865022117423,0.0,4.075564909637085
befaler,2.743374615073159,2.1309717057562927,0.0,3.871965954395845
befalet,0.0,2.724035427759256,0.0,3.7718824958388626
befandt,2.39197672823527,0.0,0.0,0.0
befinder,1.5982423107701562,-0.266923567042078,1.6533568032197081,0.0
befri,-0.13818651314085104,1.041170046770338,0.0,2.78216429540989
befriede,0.9516151458451036,3.740409618190393,0.0,3.871965954395845
befrier,2.0905013336511535,1.4780984243342874,0.0,0.0
befries,1.033853244082076,0.0,0.0,0.0
befriet,0.045906523301485654,2.3238753718807845,0.0,0.0
befundet,1.7559879615152734,0.0,0.0,0.0
begav,2.5097597638916533,0.0,3.306811601070583,0.0
begik,0.0,0.0,3.5944936735223636,0.0
begiver,0.6189093920193676,0.0,2.332251961072452,0.0
begrave,0.0,2.724035427759256,0.0,4.4650296763988075
begravede,1.1552141010863433,3.9440085734316326,2.8685566701394274,4.075564909637085
begraver,0.0,3.2036085080211416,0.0,0.0
begraves,2.1468542702022853,0.0,0.0,0.0
begravet,-0.015968880416601817,2.549682040614478,1.0042265080765371,0.0
begrunder,2.191306032773119,0.0,0.0,0.0
begrænse,0.0,2.6476624489746814,0.0,0.0
begrænsede,0.0,0.0,0.0,3.2754456095249713
begrænser,0.0,2.2421973408665172,0.0,0.0
begunstiger,4.58920130557149,0.0,0.0,0.0
begynde,-0.15573082279176054,0.0,0.0,0.0
begynder,1.4441619964919543,0.1957703204550914,1.8824358395353724,0.0
begyndt,0.7605599090823946,-0.13952507268625242,1.0876081170155882,0.0
begyndte,1.9387297746717909,0.8844941130758855,1.9293057459837717,0.0
begå,-0.1729726292262666,1.6995311112448674,0.0,0.0
begået,0.0,0.0,2.431342863716683,4.331498283774285
begår,1.5289305108799276,0.0,0.0,0.0
begære,0.0,2.7728255919286875,0.0,0.0
behager,0.0,4.446802025500359,0.0,0.0
behandle,0.0,3.292019465365195,0.0,4.116722982130592
behandlede,2.39197672823527,0.0,0.0,4.6191803562260665
behandler,1.8483612816462887,2.6222527334493133,1.7699443814713178,2.9769526209689747
behandlet,0.0,1.491891746466623,0.0,0.0
beholde,0.0,3.250861392871687,0.0,4.298708460951294
beholder,1.2933644395671604,2.4727209994783492,0.0,0.0
beholdt,2.337909506964994,3.2295839944244022,4.051252076018079,0.0
behøvede,2.7259828723612896,0.0,3.1583915959523097,2.755961923015866
behøvedes,4.58920130557149,0.0,0.0,0.0
behøver,0.9801490651102147,1.27711644482293,1.2721059532321386,0.533204043674482
bekende,0.6095196516695286,2.482023392140663,0.0,0.0
bekender,1.7559879615152734,2.6168907903079277,1.7645824383299324,0.0
bekendt,0.0,0.18130920708242895,0.0,0.0
bekendte,0.8050116716532284,1.291221051004472,1.8252070601463675,0.0
bekendtgjorde,0.0,0.0,4.223102332944738,0.0
bekendtgør,0.0,0.0,0.0,6.410939825454121
beklagede,3.3852285012455536,0.0,0.0,0.0
beklager,1.2219054755850156,0.0,4.03386033330621,4.142256284135756
beklaget,0.0,5.075410684922733,0.0,0.0
beklæder,3.896054125011544,0.0,0.0,0.0
bekræfte,0.0,2.7400357691056967,0.0,0.0
bekræftede,2.191306032773119,3.370662592684308,0.0,0.0
bekræfter,2.047599312106944,0.9243707790240872,0.0,3.3585122082235848
bekræftet,0.0,0.0,2.2250064307188544,0.0
bekymrede,-0.04552768265814616,2.050119609127198,0.0,0.0
bekymrer,0.857501854274625,0.6505640530659232,0.0,2.3915583017054756
bekymret,1.5211483704378725,1.6018926416809516,0.0,2.6497397097605586
bekæmpede,0.0,3.2036085080211416,0.0,0.0
belønnede,0.0,5.075410684922733,0.0,0.0
belønnes,0.0,0.0,3.211501421266258,0.0
bemægtige,0.0,3.2036085080211416,0.0,0.0
bemærkede,1.8166125833317084,0.0,0.0,0.0
bemærker,0.0,3.0277178415574775,2.8685566701394274,0.0
bemærket,0.0,0.0,2.1754094895794824,0.0
benyttede,2.7974418363434346,0.0,0.0,0.0
benytter,2.364577754047156,0.0,0.0,0.0
benådet,0.0,0.0,0.0,5.430110572442395
benægtede,3.8160114173380077,3.2036085080211416,0.0,0.0
benægter,2.979763393137389,2.7728255919286875,0.0,0.0
benægtet,3.896054125011544,0.0,0.0,0.0
benævner,0.0,5.075410684922733,0.0,0.0
benævnes,2.39197672823527,0.0,0.0,0.0
benævnt,0.0,4.669945576814569,0.0,0.0
beordrede,3.49058901690338,3.7536548449404137,0.0,0.0
beordrer,3.202906944451599,3.6891163238028426,0.0,0.0
beredt,0.8756292388671817,3.1535980874464804,0.0,0.0
beredte,0.0,0.0,3.9046486018262034,0.0
beregnet,0.0,2.5104613274611967,0.0,0.0
beretter,2.055504491614057,2.318570319651091,0.0,3.366417387730698
berettes,2.2866162125774436,0.0,0.0,0.0
berettet,0.0,0.0,0.0,7.509552114122231
berolige,0.0,3.1658681800382946,0.0,4.213715248117902
berøre,0.0,2.1850389270265684,0.0,0.0
berører,0.0,0.0,0.0,3.4491091035758115
berørt,0.0353244139709487,0.0,1.7486669830240331,0.0
berørte,1.8166125833317084,0.0,0.0,0.0
besad,3.4905890169033795,0.0,0.0,0.0
besat,-0.7190663918297153,0.0,0.0,0.0
besejrede,3.0310566875249396,0.0,0.0,0.0
besejrer,1.950143975956231,0.0,0.0,0.0
besejres,0.0,3.9767983962546234,0.0,0.0
besejret,0.8515316872881211,0.0,0.0,0.0
besidder,2.7566198418231793,0.0,3.083668049756373,0.0
besked,-1.2543431114598702,0.0,0.0,0.0
beskrev,2.619760659105982,0.0,0.0,0.0
beskrevet,0.0,1.578903123456253,0.0,0.0
beskrive,0.0,1.6468143290724635,0.0,0.0
beskriver,2.4412174443384336,1.8014155608334528,2.489552249802607,0.0
beskrives,-0.5045488952352728,0.0,1.2087936738178116,0.0
beskylde,0.0,3.822647716427365,0.0,5.5636419650669175
beskylder,2.39197672823527,3.9767983962546234,0.0,0.0
beskyldes,2.104294655783489,0.0,0.0,0.0
beskyldt,2.3919767282352704,2.4727209994783492,0.0,0.0
beskyldte,0.0,4.382263504362788,0.0,0.0
beskytte,-0.5869484270023396,2.5383182819641625,1.1263941420507446,3.026549562108347
beskyttede,2.608199836704906,3.0944092160561496,0.0,0.0
beskyttende,0.3125351865554342,0.0,0.0,0.0
beskytter,1.5446788678480665,0.0,0.0,4.4650296763988075
beskyttes,1.8811511044692795,0.0,0.0,0.0
beskyttet,0.0,2.529879413318298,0.0,0.0
beskæftiger,1.2933644395671604,0.0,0.0,0.0
beskæftiget,0.0,0.0,0.0,4.213715248117902
besluttede,2.717399128669898,0.9010234150270959,3.380919573224305,0.0
beslutter,2.895881909156687,0.0,1.8366357559699902,0.0
besluttet,-0.24708060137998855,0.0,0.0,0.0
besteg,3.6729105736973344,0.0,0.0,0.0
bestemme,0.0,1.3782324279941018,0.0,0.0
bestemmer,0.94636578995896,0.5162844374360486,1.050270446577944,0.0
bestemt,-1.6598082195680346,0.0,0.0,0.0
bestemte,0.6226901148592738,0.8857559428963075,0.0,0.0
bestige,1.8811511044692795,0.0,0.0,0.0
bestille,0.0,2.6775154121243627,0.0,0.0
bestilte,2.7974418363434346,0.0,0.0,0.0
bestod,0.0,1.9399164689935835,0.0,0.0
bestået,2.2866162125774436,0.0,0.0,0.0
består,-0.783759603972313,-0.2975502246210692,0.23643578452082611,0.0
besvarede,3.4905890169033795,0.0,5.2039315859564645,0.0
besvimede,2.643291156516176,0.0,0.0,0.0
besvimer,2.7974418363434346,0.0,0.0,0.0
besøg,0.0,-0.5174402290261862,0.0,0.0
besøge,-0.48597250966233746,2.6392941993041648,0.0,2.434378298888404
besøger,1.4981588522131737,2.9006589634385724,3.211501421266258,0.0
besøgt,0.05660181241823367,1.2359583723294225,0.0,2.9769526209689747
besøgte,1.3905281880208082,3.2630319284919427,3.1038707570738926,3.6177318160116045
betale,0.3489028307263091,0.6809615302502944,0.11633525072408023,1.3233434902217371
betaler,1.3120565725793127,2.491413132490502,1.639104780512507,0.0
betalt,0.0,1.7612246802502074,0.0,0.0
betalte,2.656363238083529,1.4378245251963473,0.0,3.1788187738358995
betegnede,3.202906944451599,0.0,0.0,0.0
betegner,1.8483612816462887,2.334570660997532,0.0,0.0
betegnes,1.4111474752235438,0.0,0.0,0.0
betjener,3.202906944451599,4.382263504362788,0.0,0.0
betjente,2.979763393137389,4.159119953048578,0.0,0.0
betoner,3.6729105736973344,0.0,0.0,0.0
betragte,-0.18992218754003978,2.3757287334910395,2.21656756207299,2.7304286210107014
betragtede,0.9003218514575532,3.178290700036852,0.0,3.8206726600082948
betragter,1.0702208882529507,0.863283087044249,1.3972690961861443,0.0
betragtet,0.0,0.0,2.0258777556085183,0.0
betroede,1.644762326405049,1.0323594170881831,0.0,3.4665008462876807
betroet,-0.2351044103332728,0.9442521495779161,0.0,0.0
betror,3.093707652486607,3.0944092160561496,2.9352480446380995,0.0
betvivler,0.0,0.0,4.35663372556926,0.0
betyde,-0.06475904458603382,1.625423139091146,0.0,1.756979475296598
betyder,-0.5576809887924803,0.896112416820469,-0.4024830377859459,0.11137802115176573
betydet,1.3311047675500076,1.8173141469012513,0.0,3.5583083955408035
betænkte,4.58920130557149,0.0,0.0,0.0
betød,0.0,2.0073577497891164,0.5954336098756983,3.4118797618074557
beundre,0.0,3.370662592684308,0.0,4.418509660763915
beundrede,0.0,3.283651215694678,3.8176372248365733,0.0
beundrer,0.0,3.370662592684308,0.0,0.0
beundret,0.0,4.159119953048578,0.0,0.0
bevare,0.0,1.2650513332710873,0.0,0.0
bevarede,3.3852285012455536,0.0,3.999958781630528,0.0
bevarer,1.357080253953268,2.1309717057562927,0.0,0.0
bevares,1.6714305734872106,0.0,0.0,0.0
bevaret,0.0,2.1850389270265684,0.0,0.0
bevidner,1.950143975956231,0.0,0.0,0.0
bevidnet,0.0,0.0,0.0,5.11165684132386
bevirket,4.58920130557149,0.0,0.0,0.0
bevise,-0.1729726292262666,1.0063839306849223,0.0,0.0
bevist,0.0,1.91841026377262,0.0,0.0
bevæge,-0.6578227665889966,1.6201460819903022,0.3623726219041425,0.0
bevægede,2.364577754047156,1.4644927722785088,1.9984787814204041,3.2054870209180613
bevægende,0.0,0.0,0.0,3.2328859951061757
bevæger,1.1714746219581238,1.6576840013093674,2.1916700104512628,0.0
bevæges,0.8515316872881211,0.0,0.0,0.0
bevæget,-0.10214657665765414,1.077209983253535,0.0,0.0
bibragte,0.0,0.0,0.0,7.509552114122231
bidrog,2.024251948109953,0.0,0.0,0.0
bidt,0.0,3.0605076643804683,0.0,0.0
bilde,0.0,0.9482762998776416,0.0,0.0
bilder,2.1688331769210607,0.863283087044249,2.09041627674609,0.0
bildte,0.0,2.824118886316238,0.0,0.0
billigede,4.58920130557149,0.0,0.0,0.0
binder,0.739053703861431,2.0725609435998784,0.6606368036864602,0.0
bisat,2.979763393137389,0.0,0.0,0.0
bjærge,2.024251948109953,0.0,0.0,0.0
bl.a,0.0,0.0,0.0,0.0
bla,0.0,2.915926435569361,2.3513001560431466,0.0
blandede,1.568776419427127,0.0,0.0,0.0
blander,1.0196686090901192,1.505877988441363,2.039863997583258,0.0
ble,1.3703254807032887,2.549682040614478,0.0,0.0
blev,2.1954548669009273,1.325906608992362,2.1343294638360177,1.1722840029641517
blevet,-0.10672324368506574,0.8719626207639718,-0.23166015949492927,0.12805021961552412
blinke,1.4981588522131737,0.0,3.211501421266258,0.0
blinker,2.237826048408012,0.0,0.0,0.0
blir,2.55231937831045,0.0,0.0,0.0
bliv,0.0,0.46029016808147366,0.0,0.0
blive,-1.2015477422032794,0.7923168552721224,-0.8427508359555054,0.6827111346606862
bliver,1.409356300908149,0.8712732955037719,1.3716426938466824,0.5245271996487932
blotte,0.0,1.5344513608854191,0.0,0.0
blottede,2.643291156516176,0.0,0.0,0.0
blændede,0.0,5.006417813435782,0.0,0.0
blæser,1.765840257958285,0.0,0.0,0.0
blæste,2.0133228775777625,1.246769288433638,0.0,0.0
bløder,1.4111474752235438,0.0,0.0,0.0
blødte,0.0,3.2036085080211416,0.0,0.0
bo,-1.1278263958347323,0.05153016407645675,0.0,0.0
bobler,0.0,0.0,0.0,3.795980047417923
boede,2.024251948109953,0.15908607029771865,3.4011222805418244,1.900080318937271
boet,1.1880039239093343,1.6742133032605777,2.901346492962418,0.0
booket,0.0,0.0,4.916249513504684,0.0
bor,1.8566475814133658,1.2207141746863057,1.8882315764527235,2.402092635390435
borer,2.509759763891654,0.0,0.0,0.0
boret,0.0,3.4659727724886324,0.0,0.0
bortfører,0.0,4.669945576814569,0.0,0.0
bragt,0.8004765164878372,2.567619741301145,0.0,2.8045365931644235
bragte,2.4707576060883847,3.043978362429258,1.7862049023430984,3.9095038737149106
brast,1.0926937441050093,2.272050304016198,0.0,4.01304455265575
brede,0.0,0.7316052630690494,0.0,2.472599511708602
breder,0.0,1.9768210259290344,0.0,0.0
bredte,1.568776419427127,2.054985798778371,0.0,0.0
bremsede,0.0,0.0,5.2039315859564645,0.0
bremser,2.2866162125774436,3.4659727724886324,0.0,0.0
bringe,0.0,1.6941068437801485,0.0,1.0372058196213303
bringer,1.4184202345526238,2.170332779636873,0.0,2.9950362964022705
bringes,1.0482419815341755,1.5344513608854191,0.0,0.0
briste,0.8050116716532284,0.0,0.0,0.0
brister,0.0,0.0,2.495881384854254,0.0
brokkede,0.0,3.370662592684308,0.0,0.0
brokker,1.3311047675500076,0.0,0.0,0.0
brudt,-0.28217192119125856,0.0,0.0,0.0
bruge,-0.7227723874240329,1.468185084165636,0.009740928617325334,0.11813687944687258
bruger,1.951768671683233,-0.2475992942156748,1.2672159679379467,0.3947826657557676
bruges,-0.2229830498009279,-0.42992085100962957,0.10406515813226577,0.0
brugt,-1.0129175153082113,0.0,0.0,0.0
brugte,2.6170601443673065,0.7283637691448783,1.955496958846719,1.7762108372244854
bryde,-0.09524206131110988,0.7964324261482983,0.0,0.0
bryder,1.8982906143459757,-0.16103127790721602,2.1647142004627344,0.0
brydes,-0.441236615820946,0.7381199440902431,0.0,0.0
bryste,1.8811511044692795,0.0,0.0,0.0
brækkede,0.0,0.0,3.5944936735223636,0.0
brænde,0.0,0.7987445659066779,0.0,0.0
brænder,-0.8575360660948204,1.7081148549362593,0.0,0.0
brændt,0.5728182848191008,0.0,1.5930136733122398,2.8000219128098967
brændte,1.4111474752235438,1.204209674014842,0.0,3.63835110321434
brød,0.8336155427812685,1.0197203296821742,0.7551986426062981,0.4581294853276808
brødføde,0.0,0.0,3.006707008620245,0.0
budt,0.0,2.11789962418894,1.95873845277089,3.1657466922685473
bundet,-0.5925822447205956,2.196212227624694,0.0,1.229156275162036
burde,1.5269792907486657,-0.759400052139872,0.46773313756196866,0.0
byde,-0.4670444997768186,2.9095366374705898,0.0,0.0
byder,1.7815212635204383,2.519045071152588,0.8558065029582638,0.0
bygge,-0.8401443233829512,-0.06625287157992674,0.0,0.0
byggede,2.204378114340472,2.1309717057562927,0.0,3.1788187738358995
bygger,1.0056823671153796,2.002717370232614,0.0,1.4411265258781205
bygget,-0.15573082279176054,1.0236257371194284,0.0,0.0
bytte,0.0,0.0,1.9850557610882633,0.0
byttede,3.3852285012455536,0.0,0.0,0.0
bytter,2.509759763891654,0.0,0.0,0.0
både,-3.9978910132244154,-1.2090965408791257,0.0,0.0
båret,-0.42143398852476616,1.9618953757123587,0.0,2.4989168200259755
bær,0.20717467089760788,0.0,0.0,0.0
bære,-0.8146015688225243,1.719300653893975,-1.180700541449276,1.4126020591682715
bærende,0.0,1.505877988441363,0.0,0.0
bærer,1.5494521466007243,1.7807692763231777,2.099643905848128,1.1863886091456937
bæres,0.5818681203390188,1.355759572142043,1.1965984007239934,0.0
bød,1.0776558667404688,4.128814603553249,2.097851255233608,3.304859494731265
bøde,1.6988295476753248,0.0,0.0,0.0
bøje,0.0,2.6146015867137935,0.0,0.0
bøjede,2.7856073786964317,2.9353445214264626,2.958504906802367,3.0669008576319143
bøjer,2.220126471308611,1.7255065976481283,2.5471746792418046,2.3678885576195707
bør,1.2247831754126308,1.017845374203929,1.14636627523766,0.0
cand.theol,0.0,0.0,0.0,0.0
chokeret,0.0,3.370662592684308,3.9046486018262034,0.0
citere,0.0,1.7255065976481283,0.0,0.0
citerede,1.8483612816462887,3.0277178415574775,0.0,4.075564909637085
citerer,2.485067151301282,0.0,0.0,0.0
citeret,2.024251948109953,0.0,0.0,0.0
cyklede,3.3364383370761215,3.12950053586742,0.0,0.0
cykler,0.0,0.0,3.006707008620245,0.0
da,-5.033645989301903,0.0,0.0,0.0
dalede,3.122864236778063,3.2036085080211416,0.0,0.0
daler,1.5211483704378723,3.3936521109090068,0.0,0.0
dalet,0.0,4.669945576814569,0.0,0.0
danne,0.44606657917995673,0.0,0.0,0.0
dannede,2.3205177642531254,3.499874324164314,0.0,0.0
danner,0.347874553000743,0.8340839323519867,0.0,0.0
danse,0.0,0.784951243774342,0.0,2.5259454924138947
dansede,1.5446788678480665,2.724035427759256,3.258021436901151,0.0
danser,1.210476779761393,1.9843682315644173,0.0,0.0
de,-6.521827676167599,-3.396560967201097,0.0,0.0
definerede,0.0,3.9767983962546234,0.0,0.0
del,0.0,-1.7635302780590443,0.0,0.0
dele,-1.9232866902789292,1.507361668238755,0.0,0.9970641182718122
deler,2.3388669029213216,1.7081148549362593,1.431170647861826,1.9450317067995375
delt,-0.7767747094503621,0.0,0.9365678596027225,0.0
deltage,0.07834179905463937,0.0,0.0,0.0
deltager,1.698829547675325,0.0,0.0,0.0
delte,2.749975299104511,1.4444252092276995,2.67155839892954,2.4922722773073063
deltog,2.191306032773119,0.0,2.5183542407063126,0.0
demonstrerede,2.191306032773119,0.0,0.0,0.0
demonstrerer,2.39197672823527,0.0,0.0,0.0
demonstreret,0.0,0.0,0.0,5.430110572442395
der,-6.895838955909204,0.0,0.0,0.0
deroppe,0.0,0.0,1.4505136107049568,0.0
digtede,2.3556090840643953,0.0,0.0,0.0
digter,-0.47339372745547725,0.0,1.2399488415976072,0.0
